ParcelID,SaleDate,SalePrice,Story,TotalSF,BldgAV,TotalAV,UseCode,NH,NHQual,ExtWalls,Grade,PctGood,FinAttic,FinBsmt,AV_SF,SP_SF
14-35-302-005,3/15/2013,110000,1 Story,1395,30498,41459,R 0040,12,0.945281,Wood,9,78,0,0,89.16,78.85
14-35-302-007,3/24/2011,98000,1 Story,1306,23402,34705,R 0040,12,0.945281,Wood,9,82,0,0,79.72,75.04
14-35-302-009,7/18/2011,111550,1 Story,1024,24260,35998,R 0040,12,0.945281,Brick,10,81,0,0,105.46,108.94
14-35-302-014,12/28/2011,85000,1 Story,1303,22332,34605,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,79.67,65.23
14-35-302-022,7/12/2012,110000,1 Story,1278,27457,38594,R 0040,12,0.945281,Alum/Vinyl,9,85,0,0,90.6,86.07
14-35-302-023,9/16/2011,125000,1 Story,1092,24260,35295,R 0040,12,0.945281,Alum/Vinyl,9,86,0,0,96.96,114.47
14-35-303-001,5/22/2012,120000,1 Story,1162,27982,38936,R 0040,12,0.945281,Wood,9,85,0,0,100.52,103.27
14-35-303-002,12/16/2011,102000,1 Story,1290,22852,33670,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,78.3,79.07
14-35-303-004,8/6/2013,143000,1 Story,1425,31952,43000,R 0040,12,0.945281,Brick,9,85,0,0,90.53,100.35
14-35-303-009,6/28/2013,138400,1 Story,1079,29940,41537,R 0040,12,0.945281,Wood,9,86,0,1,115.49,128.27
14-35-303-014,12/31/2012,162500,1 Story,1923,44462,58346,R 0040,12,0.945281,Brick & Frame,9,85,0,1,91.02,84.5
14-35-303-016,10/4/2013,136000,1 Story,1080,27542,38192,R 0040,12,0.945281,Brick & Frame,10,85,0,1,106.09,125.93
14-35-304-006,5/23/2013,146000,1 Story,2164,49269,63035,R 0040,12,0.945281,Brick,13,82,0,1,87.39,67.47
14-35-326-001,11/30/2009,143000,Tri-Level,1654,43293,55498,R 0040,12,0.945281,Brick & Frame,10,88,0,1,100.66,86.46
14-35-326-006,6/18/2015,155500,1 Story,1328,35702,49349,R 0040,12,0.945281,Brick Front,9,83,0,1,111.48,117.09
14-35-326-027,8/17/2015,136500,1 Story,1252,28581,40746,R 0040,12,0.945281,Brick Front,9,88,0,1,97.63,109.03
14-35-327-001,7/24/2014,140000,1 Story,1366,28137,39800,R 0040,12,0.945281,Alum/Vinyl,9,86,0,0,87.41,102.49
14-35-327-006,9/7/2010,127500,1 Story,1000,33503,44749,R 0040,12,0.945281,Wood,9,86,1,1,134.25,127.5
14-35-327-007,4/9/2013,135000,1 Story,968,27020,38267,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,118.6,139.46
14-35-327-008,9/15/2015,143000,2 & 1.5 Story,1813,37745,48991,R 0040,12,0.945281,Alum/Vinyl,9,88,0,1,81.07,78.87
14-35-327-010,4/15/2014,140000,1 Story,1150,34447,45900,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,119.74,121.74
14-35-327-014,8/30/2010,140500,St Bi-Level,1029,30782,42100,R 0040,12,0.945281,Alum/Vinyl,10,86,0,1,122.74,136.54
14-35-328-001,8/21/2013,155000,1 Story,1269,30148,42288,R 0040,12,0.945281,Brick Front,10,88,0,0,99.97,122.14
14-35-328-002,5/22/2014,120000,1 Story,1127,27953,38453,R 0040,12,0.945281,Alum/Vinyl,10,86,0,0,102.36,106.48
14-35-328-009,7/24/2015,130000,1 Story,1092,28620,38713,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,106.35,119.05
14-35-328-011,4/29/2015,135000,1 Story,1016,28013,38663,R 0040,12,0.945281,Alum/Vinyl,10,78,0,1,114.16,132.87
14-35-328-014,9/13/2012,105000,1 Story,1108,26840,38290,R 0040,12,0.945281,Brick,10,86,0,0,103.67,94.77
14-35-328-015,8/21/2012,114000,1 Story,1222,28154,39948,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,98.07,93.29
14-35-329-002,6/8/2015,146000,Tri-Level,1157,30789,40822,R 0040,12,0.945281,Alum/Vinyl,13,88,0,1,105.85,126.19
14-35-329-005,6/22/2012,140500,Tri-Level,1188,31361,42985,R 0040,12,0.945281,Alum/Vinyl,10,82,0,1,108.55,118.27
14-35-329-007,6/19/2015,112900,1 Story,1175,28414,39169,R 0040,12,0.945281,Brick,9,86,0,0,100.01,96.09
14-35-329-009,7/13/2012,132000,1 Story,1098,30245,41000,R 0040,12,0.945281,Wood,9,86,0,1,112.02,120.22
14-35-329-014,4/5/2012,90000,1 Story,1008,19348,29671,R 0040,12,0.945281,Alum/Vinyl,9,85,0,0,88.31,89.29
14-35-329-023,1/14/2011,145500,1 Story,1253,36213,47357,R 0040,12,0.945281,Brick Front,10,88,0,1,113.38,116.12
14-35-329-024,6/1/2011,124000,2 Story,1684,36794,47132,R 0040,12,0.945281,Alum/Vinyl,10,88,0,0,83.96,73.63
14-35-329-025,6/1/2011,160000,1 Story,1780,39349,54692,R 0040,12,0.945281,Alum/Vinyl,10,90,0,1,92.18,89.89
14-35-329-026,12/17/2014,155000,2 & 1 Story,1860,33955,48549,R 0040,12,0.945281,Wood,9,88,0,0,78.3,83.33
14-35-329-029,5/9/2014,144000,1 Story,1371,34887,45898,R 0040,12,0.945281,Alum/Vinyl,9,88,0,1,100.43,105.03
14-35-329-030,5/4/2011,114000,1 Story,1534,34999,45776,R 0040,12,0.945281,Wood,10,86,0,1,89.52,74.32
14-35-330-001,6/15/2009,223000,2 & 1 Story,2620,56474,71950,R 0040,12,0.945281,Brick & Frame,12,88,0,1,82.39,85.11
14-35-351-002,1/13/2010,145000,1 Story,1497,30213,42940,R 0040,12,0.945281,Brick,10,83,0,0,86.05,96.86
14-35-351-003,4/15/2010,129500,1 Story,1309,27371,40021,R 0040,12,0.945281,Alum/Vinyl,9,86,0,0,91.72,98.93
14-35-351-004,6/7/2013,115000,1 Story,1567,27727,40551,R 0040,12,0.945281,Wood,12,73,0,0,77.63,73.39
14-35-351-005,6/29/2015,148750,1 Story,1208,33217,44806,R 0040,12,0.945281,Brick,10,78,0,1,111.27,123.14
14-35-351-007,1/3/2011,147000,1 Story,1303,36311,48320,R 0040,12,0.945281,Brick,12,88,0,1,111.25,112.82
14-35-351-009,5/12/2012,143000,1 Story,1360,37841,50002,R 0040,12,0.945281,Brick,12,83,0,0,110.3,105.15
14-35-353-003,10/31/2014,161000,1 Story,1726,41127,53282,R 0040,12,0.945281,Brick,10,85,0,1,92.61,93.28
14-35-353-006,12/17/2012,132000,1 Story,1223,29954,41537,R 0040,12,0.945281,Brick,10,83,0,0,101.89,107.93
14-35-353-009,9/16/2011,110000,1 Story,1287,30395,41959,R 0040,12,0.945281,Alum/Vinyl,10,83,0,0,97.81,85.47
14-35-353-010,4/15/2011,109900,1 Story,1170,28745,40088,R 0040,12,0.945281,Brick,10,83,0,1,102.79,93.93
14-35-353-011,6/22/2010,117000,1 Story,1195,28530,39711,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,99.69,97.91
14-35-376-001,5/29/2012,141500,Tri-Level,1307,34623,47343,R 0040,12,0.945281,Alum/Vinyl,10,85,0,1,108.67,108.26
14-35-376-002,10/3/2014,181000,1 Story,1662,41789,54649,R 0040,12,0.945281,Brick,10,86,0,1,98.64,108.9
14-35-376-007,3/31/2014,146000,Tri-Level,1188,38311,49433,R 0040,12,0.945281,Alum/Vinyl,10,88,0,1,124.83,122.9
14-35-376-011,12/13/2013,154500,1 Story,1453,38265,48832,R 0040,12,0.945281,Brick,10,88,0,1,100.82,106.33
14-35-376-012,2/5/2013,96000,Tri-Level,1196,30885,41308,R 0040,12,0.945281,Alum/Vinyl,10,88,0,1,103.62,80.27
14-35-376-016,7/28/2015,110000,1 Story,1297,28470,39220,R 0040,12,0.945281,Brick & Frame,9,86,0,0,90.72,84.81
14-35-376-017,3/2/2012,131000,2 Story,1568,34540,45297,R 0040,12,0.945281,Alum/Vinyl,12,86,0,1,86.67,83.55
14-35-376-021,3/30/2010,140500,1 Story,1340,36574,49888,R 0040,12,0.945281,Brick,10,83,0,1,111.69,104.85
14-35-376-032,10/26/2009,107000,1 Story,1201,25901,36656,R 0040,12,0.945281,Alum/Vinyl,9,88,0,0,91.56,89.09
14-35-376-033,5/16/2012,108500,1 Story,1075,29037,39360,R 0040,12,0.945281,Alum/Vinyl,9,80,0,1,109.84,100.93
14-35-376-036,5/6/2011,100000,1 Story,941,25077,36224,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,115.49,106.27
14-35-377-004,5/28/2009,114000,Tri-Level,1118,32619,44378,R 0040,12,0.945281,Alum/Vinyl,9,86,0,1,119.08,101.97
14-35-401-006,8/3/2012,101500,1 Story,1169,20826,30296,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,77.75,86.83
14-35-401-023,2/16/2012,92500,1 Story,872,26093,32524,R 0040,5,1.100013,Wood,9,90,0,0,111.89,106.08
14-35-401-028,9/30/2015,124000,1 Story,940,28533,36085,R 0040,5,1.100013,Alum/Vinyl,9,95,0,1,115.16,131.91
14-35-401-036,4/4/2011,110000,1 Story,1186,27821,35307,R 0040,5,1.100013,Alum/Vinyl,9,93,0,1,89.31,92.75
14-35-402-001,9/30/2014,75000,1 Story,1255,24751,30944,R 0040,5,1.100013,Wood,9,85,0,0,73.97,59.76
14-35-402-003,3/13/2009,104000,1 Story,840,27189,33382,R 0040,5,1.100013,Alum/Vinyl,10,90,0,0,119.22,123.81
14-35-402-004,3/20/2012,110000,1 Story,975,31858,38166,R 0040,5,1.100013,Alum/Vinyl,9,90,0,1,117.43,112.82
14-35-402-005,7/13/2011,70000,1 Story,975,29520,35828,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,110.24,71.79
14-35-402-007,8/30/2013,120000,1 Story,1065,28663,34974,R 0040,5,1.100013,Wood,9,90,0,1,98.52,112.68
14-35-402-008,10/28/2011,108000,1 Story,768,27111,33640,R 0040,5,1.100013,Alum/Vinyl,9,90,0,1,131.41,140.62
14-35-402-010,9/4/2009,106000,1 Story,951,23711,30099,R 0040,5,1.100013,Alum/Vinyl,9,90,0,0,94.95,111.46
14-35-402-013,2/13/2009,114000,1 Story,925,22403,28711,R 0040,5,1.100013,Wood,9,85,0,0,93.12,123.24
14-35-402-017,6/5/2015,110500,Dr/Bi-Level,875,29691,35819,R 0040,5,1.100013,Wood,10,90,0,1,122.81,126.29
14-35-402-018,10/17/2014,115500,St Bi-Level,918,30325,36598,R 0040,5,1.100013,Alum/Vinyl,10,88,0,1,119.6,125.82
14-35-403-001,7/26/2013,118950,1 Story,1169,30141,36334,R 0040,5,1.100013,Wood,10,93,0,0,93.24,101.75
14-35-403-005,5/24/2013,113000,St Bi-Level,925,26939,33247,R 0040,5,1.100013,Wood,9,85,0,1,107.83,122.16
14-35-403-007,7/11/2014,122500,St Bi-Level,1107,33681,39989,R 0040,5,1.100013,Brick Front,9,90,0,1,108.37,110.66
14-35-403-010,9/14/2015,114500,1 Story,975,33119,38840,R 0040,5,1.100013,Alum/Vinyl,9,90,0,1,119.51,117.44
14-35-403-011,7/6/2012,90000,1 Story,891,23010,30069,R 0040,5,1.100013,Alum/Vinyl,9,95,0,1,101.24,101.01
14-35-403-013,12/10/2014,72500,St Bi-Level,903,29183,35249,R 0040,5,1.100013,Alum/Vinyl,10,90,0,1,117.11,80.29
14-35-403-019,7/24/2015,117600,St Bi-Level,912,25232,31360,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,103.16,128.95
14-35-403-021,10/22/2015,109000,1 Story,875,26644,32875,R 0040,5,1.100013,Alum/Vinyl,9,88,0,1,112.71,124.57
14-35-404-002,2/27/2015,90000,1 Story,975,25727,32035,R 0040,5,1.100013,Alum/Vinyl,9,90,0,0,98.57,92.31
14-35-404-011,10/31/2012,114900,St Bi-Level,880,28123,34253,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,116.77,130.57
14-35-404-012,7/13/2011,97900,1 Story,975,26283,32411,R 0040,5,1.100013,Wood,9,90,0,0,99.73,100.41
14-35-404-021,3/27/2009,114150,1 Story,1175,27188,33436,R 0040,5,1.100013,Wood,9,85,0,0,85.37,97.15
14-35-405-008,8/1/2013,121500,St Bi-Level,857,28061,34238,R 0040,5,1.100013,Wood,9,85,0,1,119.85,141.77
14-35-405-009,10/23/2014,120000,1 Story,975,32891,39078,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,120.24,123.08
14-35-405-013,8/30/2013,128000,1 Story,1305,37175,43588,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,100.2,98.08
14-35-405-014,5/4/2015,109000,1 Story,935,23247,29671,R 0040,5,1.100013,Alum/Vinyl,9,90,0,0,95.2,116.58
14-35-405-015,11/13/2009,104000,1 Story,1104,24906,31344,R 0040,5,1.100013,Alum/Vinyl,9,90,0,0,85.17,94.2
14-35-406-003,10/19/2011,97000,1 Story,845,21523,28228,R 0040,5,1.100013,Alum/Vinyl,9,95,0,0,100.22,114.79
14-35-406-005,1/29/2010,85000,1 Story,1053,26177,33506,R 0040,5,1.100013,Alum/Vinyl,9,85,0,0,95.46,80.72
14-35-406-018,5/18/2012,87500,1 Story,975,28523,35037,R 0040,5,1.100013,Wood,10,90,0,0,107.81,89.74
14-35-406-023,5/15/2013,94000,1 Story,903,24860,32360,R 0040,5,1.100013,Alum/Vinyl,9,92,0,0,107.51,104.1
14-35-406-024,1/21/2010,83900,1 Story,903,22734,29935,R 0040,5,1.100013,Wood,9,85,1,0,99.45,92.91
14-35-406-027,4/30/2009,88000,1 Story,975,23715,30541,R 0040,5,1.100013,Wood,9,80,0,0,93.97,90.26
14-35-406-029,7/1/2015,120000,St Bi-Level,1037,32116,39649,R 0040,5,1.100013,Wood,10,82,0,1,114.7,115.72
14-35-426-001,10/15/2015,129950,St Bi-Level,1005,36206,44051,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,131.5,129.3
14-35-426-002,9/29/2009,125000,St Bi-Level,1005,35813,43486,R 0040,4,1.054893,Alum/Vinyl,10,90,0,1,129.81,124.38
14-35-426-007,5/14/2014,117000,1 Story,1206,29822,37625,R 0040,4,1.054893,Wood,10,85,0,1,93.59,97.01
14-35-426-009,10/23/2009,126900,1 Story,1308,37858,45661,R 0040,4,1.054893,Wood,9,85,0,1,104.73,97.02
14-35-426-011,4/15/2013,143000,Tri-Level,1445,35878,43681,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,90.69,98.96
14-35-426-012,9/2/2011,115000,1 Story,1008,30194,38677,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,115.11,114.09
14-35-427-003,7/31/2013,125000,1 Story,1170,31121,38774,R 0040,4,1.054893,Wood,10,84,0,0,99.42,106.84
14-35-427-005,10/29/2010,127000,1 Story,1026,33192,40995,R 0040,4,1.054893,Alum/Vinyl,10,84,0,1,119.87,123.78
14-35-427-006,8/1/2013,124750,1 Story,1171,31053,38706,R 0040,4,1.054893,Wood,9,84,0,1,99.16,106.53
14-35-427-008,6/27/2014,123000,1 Story,1035,31974,39627,R 0040,4,1.054893,Alum/Vinyl,9,88,0,1,114.86,118.84
14-35-427-010,7/20/2012,125000,1 Story,1018,30206,37859,R 0040,4,1.054893,Alum/Vinyl,10,85,0,0,111.57,122.79
14-35-427-015,8/20/2014,82000,1 Story,1140,32657,40310,R 0040,4,1.054893,Wood,10,85,0,0,106.08,71.93
14-35-428-022,8/18/2009,133000,1 Story,1008,27182,37711,R 0040,4,1.054893,Alum/Vinyl,8,85,0,1,112.24,131.94
14-35-451-009,6/21/2013,91000,1 Story,1147,27763,34035,R 0040,5,1.100013,Alum/Vinyl,9,82,0,0,89.02,79.34
14-35-452-006,8/28/2012,92000,1 Story,1378,31322,38155,R 0040,5,1.100013,Alum/Vinyl,9,85,0,0,83.07,66.76
14-35-452-008,5/28/2015,90000,1 Story,882,24698,31129,R 0040,5,1.100013,Wood,9,80,0,0,105.88,102.04
14-35-453-001,7/16/2012,76900,St Bi-Level,987,32454,38833,R 0040,5,1.100013,Alum/Vinyl,10,80,0,1,118.03,77.91
14-35-453-019,3/23/2012,101500,1 Story,1143,24833,31368,R 0040,5,1.100013,Wood,9,85,0,0,82.33,88.8
14-35-453-020,5/26/2010,92500,1 Story,990,26003,32836,R 0040,5,1.100013,Alum/Vinyl,9,85,0,1,99.5,93.43
14-35-453-033,1/15/2014,83000,1 Story,935,25602,32435,R 0040,5,1.100013,Alum/Vinyl,9,87,0,0,104.07,88.77
14-35-453-034,12/13/2013,85000,1 Story,1061,24854,31733,R 0040,5,1.100013,Alum/Vinyl,9,85,0,0,89.73,80.11
14-35-454-008,6/24/2011,95000,1 Story,1109,27426,34259,R 0040,5,1.100013,Wood,9,85,0,0,92.68,85.66
14-35-454-015,9/19/2014,90000,1 Story,1169,27253,34288,R 0040,5,1.100013,Alum/Vinyl,9,78,0,0,87.99,76.99
14-35-454-017,4/19/2013,108000,1 Story,1111,25830,32865,R 0040,5,1.100013,Alum/Vinyl,9,85,0,0,88.74,97.21
14-35-454-018,6/25/2013,107900,1 Story,1161,25546,32581,R 0040,5,1.100013,Alum/Vinyl,9,78,0,0,84.19,92.94
14-35-454-022,2/15/2012,91500,1 Story,875,28238,34546,R 0040,5,1.100013,Wood,8,90,0,1,118.44,104.57
14-35-454-024,11/25/2014,93000,1 Story,960,23388,29946,R 0040,5,1.100013,Wood,9,85,0,0,93.58,96.88
14-35-454-033,6/21/2013,84500,1 Story,949,22834,29667,R 0040,5,1.100013,Wood,9,90,0,1,93.78,89.04
14-35-454-035,8/15/2015,97000,1 Story,925,23109,29942,R 0040,5,1.100013,Wood,9,86,0,0,97.11,104.86
14-35-454-036,7/29/2009,111500,1 Story,950,26059,32892,R 0040,5,1.100013,Alum/Vinyl,9,85,0,0,103.87,117.37
14-35-454-038,6/18/2010,97000,1 Story,885,22189,29022,R 0040,5,1.100013,Wood,9,90,0,0,98.38,109.6
14-35-454-041,7/26/2012,106000,1 Story,1000,25750,32583,R 0040,5,1.100013,Alum/Vinyl,9,90,0,0,97.75,106
14-35-455-002,8/18/2013,84500,1 Story,1260,21829,28166,R 0040,5,1.100013,Alum/Vinyl,9,82,0,0,67.06,67.06
14-35-455-004,10/30/2009,109000,St Bi-Level,875,31798,38166,R 0040,5,1.100013,Wood,10,85,0,1,130.85,124.57
14-35-455-005,7/9/2009,93000,1 Story,1254,27251,33639,R 0040,5,1.100013,Wood,9,85,0,0,80.48,74.16
14-35-455-009,12/28/2012,115500,St Bi-Level,925,35847,42511,R 0040,5,1.100013,Wood,9,87,0,1,137.87,124.86
14-35-455-012,8/29/2013,105000,1 Story,1000,27599,34328,R 0040,5,1.100013,Wood,9,88,0,0,102.98,105
14-35-455-015,8/20/2013,75000,1 Story,984,23838,30630,R 0040,5,1.100013,Wood,9,86,0,0,93.38,76.22
14-35-455-017,9/30/2010,103000,1 Story,1056,23189,29868,R 0040,5,1.100013,Wood,9,82,0,0,84.85,97.54
14-35-456-003,9/17/2014,116000,1 Story,1706,27179,34510,R 0040,5,1.100013,Alum/Vinyl,9,88,0,0,60.69,68
14-35-456-006,12/15/2009,116500,1 Story,1040,24363,32470,R 0040,5,1.100013,Alum/Vinyl,9,88,0,0,93.66,112.02
14-35-456-008,7/17/2013,85000,1 Story,1100,25661,32380,R 0040,5,1.100013,Alum/Vinyl,9,82,0,0,88.31,77.27
14-35-456-012,4/29/2011,98000,1 Story,1025,18818,36268,R 0040,0,1,Wood,10,78,0,0,106.15,95.61
14-35-476-003,3/10/2011,95000,1 Story,995,30894,38697,R 0040,4,1.054893,Wood,9,85,0,0,116.67,95.48
14-35-476-013,7/31/2014,99950,1 Story,1026,31464,39267,R 0040,4,1.054893,Wood,10,85,0,1,114.82,97.42
14-35-476-014,5/29/2015,116000,St Bi-Level,999,29846,37499,R 0040,4,1.054893,Wood,9,84,0,1,112.61,116.12
14-35-476-016,5/29/2014,108500,1 Story,868,28245,36048,R 0040,4,1.054893,Wood,10,85,0,1,124.59,125
14-35-477-004,10/4/2013,106500,1 Story,1029,26159,33812,R 0040,4,1.054893,Wood,10,85,0,0,98.58,103.5
14-35-477-005,8/30/2013,125000,1 Story,1066,31210,39013,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,109.79,117.26
14-35-477-016,9/25/2015,109000,1 Story,1020,27533,35336,R 0040,4,1.054893,Wood,10,85,0,0,103.93,106.86
14-35-477-020,10/21/2011,103000,1 Story,1452,26306,34552,R 0040,4,1.054893,Wood,10,85,0,0,71.39,70.94
14-35-477-024,7/13/2013,128500,1 Story,992,34958,42985,R 0040,4,1.054893,Brick Front,10,85,0,1,129.99,129.54
14-35-477-027,9/11/2009,107000,1 Story,1015,32261,39836,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,117.74,105.42
14-35-477-028,7/20/2011,119000,1 Story,1006,31668,39694,R 0040,4,1.054893,Alum/Vinyl,10,85,0,0,118.37,118.29
14-35-477-030,3/2/2013,130000,St Bi-Level,967,37750,45852,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,142.25,134.44
14-35-477-032,1/7/2014,81500,St Bi-Level,1001,34561,42807,R 0040,4,1.054893,Wood,10,85,0,1,128.29,81.42
14-35-477-038,7/31/2009,98000,St Bi-Level,1010,23712,32653,R 0040,4,1.054893,Brick Front,10,85,0,1,96.99,97.03
14-35-478-011,1/25/2013,122000,1 Story,1243,35024,43341,R 0040,4,1.054893,Wood,10,85,0,1,104.6,98.15
14-35-478-013,5/1/2015,133500,1 Story,1047,38870,47257,R 0040,4,1.054893,Brick Front,10,85,0,1,135.41,127.51
14-35-478-014,9/30/2009,137000,1 Story,1116,34685,43168,R 0040,4,1.054893,Brick,10,85,0,0,116.04,122.76
14-35-478-018,2/6/2012,129900,1 Story,1221,35946,44536,R 0040,4,1.054893,Wood,10,85,0,1,109.43,106.39
14-35-478-023,8/26/2011,121000,1 Story,1196,31200,39790,R 0040,4,1.054893,Brick Front,10,85,0,1,99.81,101.17
14-35-478-026,4/19/2013,110000,St Bi-Level,1122,32559,41149,R 0040,4,1.054893,Wood,9,85,0,1,110.02,98.04
14-35-479-007,8/11/2015,115000,Dr/Bi-Level,1272,37532,45996,R 0040,4,1.054893,Alum/Vinyl,10,85,0,1,108.48,90.41
14-35-479-011,10/12/2012,124500,1 Story,1249,33540,42004,R 0040,4,1.054893,Wood,10,85,0,0,100.89,99.68
14-35-479-019,10/9/2009,140500,St Bi-Level,1050,34048,41884,R 0040,4,1.054893,Alum/Vinyl,9,85,0,1,119.67,133.81
14-35-479-020,5/6/2011,124500,1 Story,1752,35425,44292,R 0040,4,1.054893,Wood,10,85,0,0,75.84,71.06
14-35-479-021,4/30/2015,133000,1 Story,1202,32509,40697,R 0040,4,1.054893,Wood,10,85,0,0,101.57,110.65
14-35-479-028,5/7/2015,125000,1 Story,1153,33005,41332,R 0040,4,1.054893,Brick,10,87,0,0,107.54,108.41
14-35-479-029,3/15/2011,124000,1 Story,1573,33386,41664,R 0040,4,1.054893,Brick,10,85,0,0,79.46,78.83
14-35-480-001,6/22/2010,126000,Dr/Bi-Level,1117,36470,44667,R 0040,4,1.054893,Wood,9,87,0,1,119.97,112.8
14-35-480-007,3/31/2011,115500,1 Story,1645,31946,40134,R 0040,4,1.054893,Alum/Vinyl,9,85,0,1,73.19,70.21
14-35-480-010,1/31/2014,115000,Tri-Level,1084,32396,40443,R 0040,4,1.054893,Wood,10,85,0,1,111.93,106.09
14-35-480-015,4/28/2011,122000,1 Story,1327,34891,43169,R 0040,4,1.054893,Wood,10,87,0,1,97.59,91.94
14-35-480-024,5/31/2011,128000,Tri-Level,1051,26206,33976,R 0040,4,1.054893,Alum/Vinyl,9,90,0,1,96.98,121.79
14-35-480-029,4/16/2009,129900,St Bi-Level,1220,38428,46181,R 0040,4,1.054893,Masonite,9,96,0,1,113.56,106.48
14-35-482-003,6/28/2012,134000,1 Story,1727,39708,48240,R 0040,4,1.054893,Alum/Vinyl,10,87,0,0,83.8,77.59
14-35-482-007,4/10/2015,125500,Tri-Level,1096,30565,39097,R 0040,4,1.054893,Alum/Vinyl,9,87,0,1,107.02,114.51
14-36-151-018,4/27/2010,136000,L Bi-Level,1067,33808,43516,R 0040,3,1.124939,Alum/Vinyl,8,98,0,1,122.35,127.46
14-36-151-021,12/3/2009,121500,L Bi-Level,1440,35910,45156,R 0040,3,1.124939,Alum/Vinyl,8,98,0,1,94.08,84.38
14-36-151-025,5/15/2012,119000,1 Story,1164,29833,39587,R 0040,3,1.124939,Wood,8,90,0,0,102.03,102.23
14-36-151-029,10/15/2010,136000,1.5 Finished,1434,32682,42295,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,88.48,94.84
14-36-151-030,6/3/2011,111800,L Bi-Level,1116,33636,42693,R 0040,3,1.124939,Wood,8,90,0,1,114.77,100.18
14-36-151-034,8/31/2015,121000,L Bi-Level,1116,34928,44629,R 0040,3,1.124939,Wood,8,90,0,1,119.97,108.42
14-36-152-007,11/14/2013,132000,L Bi-Level,1067,34735,43373,R 0040,3,1.124939,Alum/Vinyl,8,96,0,1,121.95,123.71
14-36-152-008,4/16/2013,123000,Dr/Bi-Level,1080,34109,42495,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,118.04,113.89
14-36-152-013,1/18/2013,105900,L Bi-Level,1116,34490,42968,R 0040,3,1.124939,Wood,8,90,0,1,115.51,94.89
14-36-152-021,12/31/2014,118500,Dr/Bi-Level,1080,35706,44304,R 0040,3,1.124939,Alum/Vinyl,8,93,0,0,123.07,109.72
14-36-152-022,11/20/2009,115000,L Bi-Level,1116,34138,42991,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,115.57,103.05
14-36-152-024,7/15/2011,132000,L Bi-Level,1116,33185,41771,R 0040,3,1.124939,Alum/Vinyl,8,96,0,0,112.29,118.28
14-36-152-036,5/20/2009,129404,Tri-Level,1091,30309,39504,R 0040,3,1.124939,Wood,8,94,0,1,108.63,118.61
14-36-152-038,11/13/2009,136500,Dr/Bi-Level,1080,31815,40983,R 0040,3,1.124939,Wood,8,90,0,0,113.84,126.39
14-36-152-042,5/10/2011,115000,L Bi-Level,1116,35180,45313,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,121.81,103.05
14-36-152-043,4/20/2012,115500,1 Story,1164,31877,39585,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,102.02,99.23
14-36-152-044,5/10/2013,120000,1 Story,1164,30549,38081,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,98.15,103.09
14-36-152-049,8/15/2012,132500,1 Story,1107,32075,40144,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,108.79,119.69
14-36-153-001,6/15/2009,125000,L Bi-Level,1116,34421,43111,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,115.89,112.01
14-36-154-003,4/11/2014,139000,L Bi-Level,1116,36161,45228,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,121.58,124.55
14-36-154-012,9/2/2015,129000,St Bi-Level,1080,34107,42519,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,118.11,119.44
14-36-154-015,12/31/2014,124500,L Bi-Level,1116,32383,40998,R 0040,3,1.124939,Wood,8,90,0,0,110.21,111.56
14-36-154-016,4/26/2013,125000,L Bi-Level,1116,32196,40769,R 0040,3,1.124939,Alum/Vinyl,8,90,0,0,109.59,112.01
14-36-154-018,7/13/2012,118000,1.5 Finished,1434,33458,42436,R 0040,3,1.124939,Alum/Vinyl,8,80,0,0,88.78,82.29
14-36-154-023,12/20/2013,119900,Dr/Bi-Level,1080,33043,41396,R 0040,3,1.124939,Alum/Vinyl,8,90,0,1,114.99,111.02
